"date","yuan_per_usd","rupee_per_usd","yen_per_usd","franc_per_usd","euro_per_usd","pound_per_usd"
2006-11-28,7.844,44.58,116.14,1.2062,0.759762953958365,0.513347022587269
2006-11-29,7.8303,44.54,116.29,1.2098,0.760687661646128,0.513030987071619
2006-11-30,7.834,44.59,115.55,1.1966,0.75409094336777,0.507794647844412
2006-12-01,7.835,44.5,115.33,1.1947,0.750976269149895,0.505203597049611
2006-12-04,7.8274,44.49,115.37,1.1947,0.750356419299167,0.505356781888013
2006-12-05,7.8217,44.42,114.98,1.1911,0.750356419299167,0.506431682366049
2006-12-06,7.8224,44.6,115.07,1.1933,0.751484181257985,0.507820434694292
2006-12-07,7.8226,44.52,115.13,1.1953,0.752105896510229,0.509476258406358
2006-12-08,7.8235,44.53,116.23,1.2039,0.756715853197125,0.51114291555919
2006-12-11,7.834,44.69,117.02,1.2036,0.756258035241624,0.511456628477905
2006-12-12,7.8283,44.7,117.15,1.203,0.755686541222701,0.508776392775375
2006-12-13,7.8265,44.68,117.43,1.2063,0.756715853197125,0.508569394293851
2006-12-14,7.8229,44.56,117.61,1.2126,0.7590708972218,0.509009467576097
2006-12-15,7.8265,44.54,117.84,1.2207,0.763650248186331,0.511823113931825
2006-12-18,7.8192,44.63,118.14,1.2243,0.76493536296183,0.513927433446397
2006-12-19,7.8243,44.61,117.93,1.2141,0.757920266787934,0.508491813281806
2006-12-20,7.8158,44.55,118.39,1.2169,0.758552681483729,0.508957654723127
2006-12-21,7.816,44.51,118.26,1.2165,0.759013282732448,0.509632045663031
2006-12-22,7.8153,44.37,118.9,1.2207,0.761556621734826,0.510986203372509
2006-12-26,7.8199,44.32,118.93,1.22,0.761498629302467,0.511038430089943
2006-12-27,7.8215,44.2,118.76,1.2253,0.761904761904762,0.511090667484412
2006-12-28,7.8116,44.14,118.95,1.2207,0.75999392004864,0.509658019468936
2006-12-29,7.8041,44.11,119.02,1.2195,0.757747973024172,0.510568773613806
2007-01-02,7.8051,44.13,118.83,1.2125,0.752671985548698,0.506688285366842
2007-01-03,7.8051,44.24,119.58,1.2263,0.759359100918825,0.512873115191302
2007-01-04,7.809,44.16,119.28,1.2314,0.763708568810142,0.514323921205575
2007-01-05,7.8047,44.2,118.77,1.2366,0.768935024990388,0.518000518000518
2007-01-08,7.8127,44.32,118.49,1.2357,0.767872226061583,0.515862780500387
2007-01-09,7.8055,44.27,119.45,1.2417,0.769526741054252,0.515463917525773
2007-01-10,7.8075,44.44,119.52,1.2459,0.772797527047913,0.517223544015724
2007-01-11,7.7945,44.49,120.49,1.2482,0.774953502789833,0.514429754617007
2007-01-12,7.7984,44.43,120.36,1.2485,0.773634535045645,0.510803493895898
2007-01-16,7.79,44.2,120.64,1.248,0.774113639882335,0.510073960724305
2007-01-17,7.7752,44.09,120.54,1.2456,0.772320049428483,0.50709939148073
2007-01-18,7.7705,44.15,121.32,1.2496,0.772678102302581,0.507227998985544
2007-01-19,7.7752,44.15,121.22,1.2479,0.771128932757557,0.506098486765525
2007-01-22,7.7759,44.11,121.56,1.2484,0.771783591880837,0.505765729314182
2007-01-23,7.7756,44.14,121.54,1.2404,0.767754318618042,0.503854486824205
2007-01-24,7.7705,44.15,120.77,1.2481,0.771366862079605,0.508259212198221
2007-01-25,7.7705,44.15,120.97,1.2439,0.770416024653313,0.507536923311171
2007-01-26,7.7748,44.08,121.53,1.2534,0.774653342629174,0.51025614858659
2007-01-29,7.773,44.13,121.81,1.2528,0.772320049428483,0.51041241322989
2007-01-30,7.775,44.23,121.7,1.253,0.771962328238382,0.509761941173472
2007-01-31,7.7714,44.07,121.02,1.247,0.769349130635482,0.509917903217582
2007-02-01,7.7575,44.01,120.67,1.2427,0.767990169725827,0.507975210809713
2007-02-02,7.7555,44,121.02,1.2476,0.771604938271605,0.508595259892178
2007-02-05,7.7602,44.03,120.34,1.2481,0.773215804531045,0.510204081632653
2007-02-06,7.7565,44.03,120.35,1.2414,0.77106947335955,0.507794647844412
2007-02-07,7.7474,44.01,120.65,1.2398,0.768049155145929,0.507639981724961
2007-02-08,7.7484,43.98,121.19,1.2471,0.767224182906245,0.510568773613806
2007-02-09,7.7476,43.93,121.59,1.2484,0.768935024990388,0.51250512505125
2007-02-12,7.757,44,121.77,1.2532,0.771485881808363,0.513505186402383
2007-02-13,7.7632,44.02,121.24,1.2489,0.767813267813268,0.514323921205575
2007-02-14,7.7565,44,120.8,1.2399,0.761846716440652,0.509476258406358
2007-02-15,7.7545,43.91,119.49,1.2362,0.76103500761035,0.511980339954946
2007-02-16,7.7426,43.87,119.23,1.2341,0.761208799573723,0.512846812657059
2007-02-20,7.7466,44.12,120.1,1.2369,0.76138267093041,0.511587455875582
2007-02-21,7.7426,44,120.99,1.2393,0.761846716440652,0.512190124974391
2007-02-22,7.7436,44.05,121.3,1.2383,0.76138267093041,0.510960094016657
2007-02-23,7.7416,44.08,121.1,1.2332,0.759647523549073,0.509190895666785
2007-02-26,7.75,44.04,120.76,1.2327,0.75993616536211,0.509398400489022
2007-02-27,7.7416,44.21,118.67,1.2205,0.754944889023101,0.508621128121662
2007-02-28,7.741,44.08,118.33,1.2189,0.755857898715042,0.509865905266915
2007-03-01,7.7435,44.11,117.53,1.2226,0.759128520458514,0.510751315184637
2007-03-02,7.7445,44.1,116.82,1.2173,0.758610226065847,0.513927433446397
2007-03-05,7.7415,44.43,116.01,1.2218,0.763708568810142,0.519885625162464
2007-03-06,7.7453,44.18,116.5,1.2241,0.762892889838267,0.518941359626362
2007-03-07,7.743,44.18,116.41,1.2208,0.76057195010648,0.517732332384157
2007-03-08,7.74,44.19,117.35,1.2287,0.761672633102293,0.518134715025907
2007-03-09,7.7445,44.07,118.15,1.2332,0.762311327946333,0.517651930841702
2007-03-12,7.7454,44.11,117.51,1.225,0.758380100106173,0.51837644497434
2007-03-13,7.741,44.08,116.96,1.2218,0.75763315402682,0.517544767622399
2007-03-14,7.737,44.25,116.33,1.2139,0.756029333938157,0.517143300408543
2007-03-15,7.743,44.19,117.26,1.2142,0.754773945203412,0.516395558998193
2007-03-16,7.728,44.08,116.77,1.2079,0.751484181257985,0.514853524172373
2007-03-19,7.7355,44.04,117.58,1.2125,0.751936235807203,0.513874614594039
2007-03-20,7.732,43.53,117.32,1.2137,0.752388834549695,0.510725229826353
2007-03-21,7.735,43.28,117.83,1.2151,0.751597143930853,0.510308226168606
2007-03-22,7.7286,43.52,117.79,1.2115,0.748559023879033,0.508336722244815
2007-03-23,7.729,43.56,117.82,1.2169,0.751766651631334,0.509372453137734
2007-03-26,7.7396,43.2,117.84,1.2144,0.749850029994001,0.507768863613283
2007-03-27,7.7334,43.03,117.8,1.213,0.748671108781912,0.508543531326281
2007-03-28,7.7318,42.78,116.83,1.2147,0.75013127297277,0.509917903217582
2007-03-29,7.728,43.45,117.75,1.2166,0.749850029994001,0.509502216334641
2007-03-30,7.7232,43.1,117.56,1.2126,0.747719455660236,0.508001016002032
2007-04-02,7.7296,43.05,117.69,1.2139,0.747719455660236,0.505407864146366
2007-04-03,7.7267,43.04,118.83,1.2192,0.748334954725735,0.505535614984076
2007-04-04,7.7345,42.84,118.72,1.2194,0.74827895839569,0.506175339137477
2007-04-05,7.725,42.76,118.66,1.2145,0.74482347683599,0.507408159123199
2007-04-06,7.7248,42.74,119.33,1.2215,0.747384155455904,0.508776392775375
2007-04-09,7.729,42.65,119.28,1.225,0.74811101967532,0.50999592003264
2007-04-10,7.7304,42.65,119.07,1.2165,0.744269127716582,0.507150826655847
2007-04-11,7.7317,42.69,119.36,1.2194,0.744269127716582,0.505407864146366
2007-04-12,7.724,42.65,118.99,1.2157,0.741619697419163,0.505842480651525
2007-04-13,7.7222,42.42,119.27,1.2154,0.739754401538689,0.504311866458218
2007-04-16,7.7283,41.75,119.84,1.2132,0.738007380073801,0.502335861757171
2007-04-17,7.7288,41.98,118.96,1.2092,0.736973984818336,0.498479637106824
2007-04-18,7.7208,42,118.27,1.2056,0.736702519522617,0.49897709695125
2007-04-19,7.7125,42.08,118.36,1.2044,0.735023888276369,0.499276049727895
2007-04-20,7.715,41.7,118.81,1.2081,0.735240055878244,0.498827754776276
2007-04-23,7.728,41.65,118.47,1.2088,0.736377025036819,0.499575360943198
2007-04-24,7.7345,40.75,118.52,1.2031,0.734106592277199,0.499300978629918
2007-04-25,7.7203,40.58,118.62,1.203,0.7327617791456,0.498952200379204
2007-04-26,7.73,40.56,119.5,1.2092,0.735835172921266,0.502436818570065
2007-04-27,7.7139,40.79,119.59,1.2081,0.73394495412844,0.500375281461096
2007-04-30,7.709,41.04,119.44,1.2064,0.732064421669107,0.5
2007-05-01,7.7065,41,119.77,1.2151,0.735294117647059,0.500175061271445
2007-05-02,7.7039,41.04,120.05,1.2138,0.735402265038976,0.502260170768458
2007-05-03,7.705,40.82,120.33,1.2151,0.737136960047177,0.503068719187041
2007-05-04,7.7035,40.58,120.16,1.2115,0.735997644807537,0.501730971852893
2007-05-07,7.7039,40.53,119.96,1.2096,0.734430082256169,0.501403931006819
2007-05-08,7.6951,40.64,119.89,1.2182,0.738989062961868,0.502462064114159
2007-05-09,7.6941,40.67,119.8,1.2165,0.738061849582995,0.50092671442168
2007-05-10,7.6936,41.04,120.37,1.2192,0.7400828892836,0.504210154792518
2007-05-11,7.6835,40.74,120.19,1.2188,0.739699681929137,0.504439063761098
2007-05-14,7.6719,40.59,120.37,1.2194,0.73833431777909,0.504973993839317
2007-05-15,7.6938,40.64,120.22,1.2135,0.735131956186135,0.50347397039573
2007-05-16,7.683,40.58,120.74,1.222,0.739535571660997,0.505714574694043
2007-05-17,7.673,40.59,121.3,1.2268,0.741070105231955,0.506380392951185
2007-05-18,7.6636,40.36,121.09,1.2267,0.740137665605803,0.506200961781827
2007-05-21,7.6656,40.48,121.57,1.2306,0.743107676302296,0.507743082000508
2007-05-22,7.656,40.14,121.47,1.23,0.742721330956625,0.505868069607446
2007-05-23,7.649,40.28,121.52,1.2266,0.74172971369233,0.503043412646511
2007-05-24,7.6525,40.43,121.46,1.2294,0.744657085412168,0.503727584122507
2007-05-25,7.6527,40.28,121.72,1.2281,0.743383883437407,0.503905265810028
2007-05-29,7.6514,40.19,121.79,1.2227,0.741674701475933,0.504693650953871
2007-05-30,7.6463,40.53,121.48,1.2259,0.745212012817647,0.506406036359953
2007-05-31,7.6516,40.36,121.76,1.2252,0.743328625585371,0.505127039450422
2007-06-01,7.6483,40.27,122.1,1.2299,0.744047619047619,0.504948495253484
2007-06-04,7.6503,40.5,121.72,1.2231,0.741399762752076,0.501957634775625
2007-06-05,7.6397,40.28,121.49,1.2187,0.739316871211001,0.501479364124166
2007-06-06,7.6377,40.41,121.08,1.2176,0.741179958493922,0.502134069796636
2007-06-07,7.6525,40.51,121.34,1.2243,0.743162901307967,0.505101525406607
2007-06-08,7.6666,40.82,121.62,1.2345,0.748559023879033,0.50872462735921
2007-06-11,7.668,40.55,121.78,1.2386,0.748559023879033,0.507975210809713
2007-06-12,7.6456,40.48,121.76,1.2424,0.75046904315197,0.506329113924051
2007-06-13,7.637,40.7,122.37,1.2447,0.752162467092892,0.506893755068938
2007-06-14,7.642,40.66,122.97,1.2452,0.75125835774923,0.507717303005686
2007-06-15,7.6245,40.52,123.55,1.2428,0.748222970445193,0.505944852011131
2007-06-18,7.6193,40.5,123.67,1.2409,0.746212969181404,0.504489960649783
2007-06-19,7.6175,40.58,123.39,1.2402,0.745378652355397,0.502916918125126
2007-06-20,7.618,40.59,123.6,1.2374,0.74482347683599,0.501579976927321
2007-06-21,7.6208,40.59,123.68,1.2404,0.746324352563624,0.501907247540655
2007-06-22,7.622,40.55,124.09,1.2316,0.744158356898348,0.500625782227785
2007-06-25,7.6187,40.73,123.84,1.2305,0.743494423791822,0.500951808436028
2007-06-26,7.6178,40.9,123.49,1.2284,0.742500742500742,0.500075011251688
2007-06-27,7.621,40.88,122.52,1.2291,0.744435345790218,0.500876533934385
2007-06-28,7.6198,40.8,123.01,1.2286,0.742611020347542,0.499450604335231
2007-06-29,7.612,40.58,123.39,1.224,0.739644970414201,0.498429945671136
2007-07-02,7.6055,40.42,122.32,1.2112,0.733837234901299,0.496007142502852
2007-07-03,7.5948,40.41,122.4,1.2152,0.734484024972457,0.49583498611662
2007-07-05,7.6,40.34,122.82,1.2178,0.735726898175397,0.497166152928309
2007-07-06,7.6,40.36,123.27,1.2181,0.73389109056216,0.497042596550524
2007-07-09,7.6055,40.37,123.34,1.217,0.734052704984218,0.495884161459883
2007-07-10,7.5855,40.3,122.19,1.2074,0.729181857955374,0.493875938364283
2007-07-11,7.566,40.31,122.13,1.2044,0.726902667732791,0.492125984251969
2007-07-12,7.569,40.28,122.5,1.2033,0.725900116144019,0.492902208201893
2007-07-13,7.571,40.26,121.99,1.2019,0.725268349289237,0.491545418796697
2007-07-16,7.566,40.22,121.9,1.2018,0.725426187885383,0.490821635417689
2007-07-17,7.5651,40.23,122.36,1.203,0.725584095196633,0.488878024932779
2007-07-18,7.5655,40.23,121.83,1.1997,0.724217844727694,0.486997175416383
2007-07-19,7.558,40.26,122.06,1.2023,0.72406053146043,0.488042947779405
2007-07-20,7.5727,40.18,121.15,1.1998,0.723013520352831,0.486239424292522
2007-07-23,7.5652,40.12,121.31,1.2054,0.72374610986466,0.485790624240952
2007-07-24,7.566,40.15,120.57,1.205,0.72337962962963,0.484824978182876
2007-07-25,7.5596,40.24,120.33,1.214,0.729341404711546,0.487543269465165
2007-07-26,7.568,40.24,119.14,1.2068,0.728332119446468,0.488090589613432
2007-07-27,7.564,40.38,118.56,1.2073,0.7327617791456,0.492853622474125
2007-07-30,7.57,40.27,118.41,1.2015,0.73094072070755,0.494119972329282
2007-07-31,7.572,40.18,119.13,1.2021,0.729341404711546,0.491062659595364
2007-08-01,7.567,40.25,118.71,1.2013,0.730887297178775,0.492392535329164
2007-08-02,7.5733,40.36,119.35,1.206,0.730300153363032,0.491497100167109
2007-08-03,7.567,40.25,118.43,1.1933,0.725426187885383,0.489572113972388
2007-08-06,7.5608,40.25,118.04,1.1873,0.725215751686127,0.492780761839058
2007-08-07,7.57,40.26,118.48,1.1954,0.727431439586819,0.495000495000495
2007-08-08,7.5748,40.29,119.76,1.1946,0.724217844727694,0.490966221523959
2007-08-09,7.5663,40.4,118.69,1.1967,0.729873731844391,0.49331557397267
2007-08-10,7.5698,40.45,118,1.1969,0.730673681134006,0.494584301894258
2007-08-13,7.5835,40.4,118.47,1.2057,0.733998825601879,0.496943795656711
2007-08-14,7.578,40.8,118.21,1.2095,0.736322803917237,0.5
2007-08-15,7.585,40.55,117.19,1.2181,0.741894799317457,0.50193243989359
2007-08-16,7.6181,41.15,114.03,1.2175,0.746157289956723,0.504311866458218
2007-08-17,7.596,41.04,113.81,1.2043,0.741179958493922,0.504337300786766
2007-08-20,7.585,40.91,114.49,1.2066,0.742500742500742,0.504286434694907
2007-08-21,7.594,41.01,114.42,1.2033,0.741674701475933,0.504719123807601
2007-08-22,7.5937,40.77,114.95,1.2062,0.73882526782416,0.502108857200241
2007-08-23,7.5867,41,115.81,1.2061,0.737463126843658,0.499126528574994
2007-08-24,7.567,40.9,116.12,1.2015,0.732869182850861,0.49753719090502
2007-08-27,7.5604,40.88,116.05,1.2032,0.732869182850861,0.49667229561935
2007-08-28,7.5535,41.1,114.7,1.2006,0.73389109056216,0.49838026414154
2007-08-29,7.549,40.95,115.52,1.1986,0.731261425959781,0.495491031612328
2007-08-30,7.542,41.02,115.81,1.2032,0.732708089097304,0.496031746031746
2007-08-31,7.5462,40.63,115.83,1.2071,0.73308408474452,0.495908752789487
2007-09-03,7.5462,40.63,115.83,1.2071,0.73308408474452,0.495908752789487
2007-09-04,7.551,40.76,116.21,1.2109,0.734969866235484,0.497289770749416
2007-09-05,7.554,40.81,115.15,1.2025,0.731582412758797,0.494535384006726
2007-09-06,7.533,40.6,115.33,1.2008,0.73008688033876,0.494022329809307
2007-09-07,7.537,40.4,113.57,1.1882,0.726110949753122,0.493023714440665
2007-09-10,7.5235,40.48,113.43,1.186,0.724952878062926,0.492902208201893
2007-09-11,7.522,40.36,113.97,1.1864,0.722700007227,0.492150204242335
2007-09-12,7.521,40.34,114.24,1.1844,0.71921749136939,0.492271339962587
2007-09-13,7.511,40.25,115.37,1.187,0.72020165646381,0.493145280599665
2007-09-14,7.517,40.4,115.31,1.1914,0.72212593876372,0.498330592515074
2007-09-17,7.519,40.52,114.93,1.1874,0.721500721500722,0.502008032128514
2007-09-18,7.522,40.45,115.75,1.1891,0.721032518566587,0.50067591248185
2007-09-19,7.5135,39.81,116.21,1.1856,0.716845878136201,0.500425361557324
2007-09-20,7.5055,39.87,114.18,1.1697,0.709622480840193,0.496721637194516
2007-09-21,7.5,39.84,115.6,1.1735,0.710429099175902,0.494853523357086
2007-09-24,7.5075,39.5,114.92,1.1739,0.709924747976714,0.494510928691524
2007-09-25,7.514,39.55,114.48,1.1681,0.707814269535674,0.495810402102236
2007-09-26,7.516,39.5,115.66,1.171,0.707914483930341,0.496056352001587
2007-09-27,7.5135,39.65,115.76,1.1735,0.707313622860376,0.494193229552755
2007-09-28,7.4928,39.75,114.97,1.1672,0.703284337857796,0.49046054244936
2007-10-01,7.5158,39.7,115.91,1.1683,0.702790076604118,0.489332550401253
2007-10-02,7.5093,39.65,115.83,1.175,0.706065099202146,0.489787921829848
2007-10-03,7.5,39.38,116.74,1.1791,0.707463742483198,0.490942117924297
2007-10-04,7.5098,39.37,116.59,1.1752,0.707814269535674,0.490388387602982
2007-10-05,7.5098,39.47,116.83,1.176,0.706514059629787,0.489332550401253
2007-10-08,7.5098,39.47,116.83,1.176,0.706514059629787,0.489332550401253
2007-10-09,7.5095,38.48,116.98,1.1838,0.709622480840193,0.491859721607398
2007-10-10,7.5075,39.13,117.17,1.1808,0.706364342727979,0.489428347689898
2007-10-11,7.508,39.2,117.71,1.1801,0.702839471464717,0.491593746927539
2007-10-12,7.509,39.16,117.5,1.1852,0.705815923207228,0.491642084562439
2007-10-15,7.513,39.29,117.37,1.1799,0.703432751828925,0.489739948087565
2007-10-16,7.5116,39.23,116.61,1.1831,0.705965407695023,0.491956511044424
2007-10-17,7.5156,39.35,116.62,1.1816,0.703828828828829,0.490508657477804
2007-10-18,7.5148,39.72,115.64,1.1697,0.699741095794556,0.488830229261377
2007-10-19,7.508,39.6,115.15,1.1718,0.701114772488256,0.488185901191174
2007-10-22,7.5075,39.72,114.07,1.1777,0.707313622860376,0.493120962572119
2007-10-23,7.502,39.48,114.65,1.1727,0.701852891633914,0.487923883874116
2007-10-24,7.4925,39.49,113.94,1.1726,0.702395167521247,0.48801913034991
2007-10-25,7.48,39.35,114.09,1.1671,0.699349604867473,0.488162069807176
2007-10-26,7.4976,39.3,114.01,1.1627,0.69492703266157,0.487471970361704
2007-10-29,7.4728,39.32,114.69,1.1654,0.694203401596668,0.485224901741957
2007-10-30,7.472,39.3,114.72,1.1615,0.693288962839712,0.483769532194862
2007-10-31,7.4682,39.26,115.27,1.1589,0.691180536356096,0.481301439091303
2007-11-01,7.4582,39.22,114.87,1.1591,0.692760651195012,0.480353540205591
2007-11-02,7.458,39.25,114.74,1.1543,0.690560044195843,0.48030739673391
2007-11-05,7.455,39.18,114.54,1.1536,0.691132766604465,0.480792345785855
2007-11-06,7.4515,39.23,114.51,1.1453,0.687049124012367,0.479409367659044
2007-11-07,7.442,39.15,113.29,1.1335,0.681802686302584,0.475172249940604
2007-11-08,7.4211,39.13,112.66,1.1265,0.680688857123409,0.473843821076573
2007-11-09,7.419,39.11,110.9,1.1232,0.681895669962496,0.478217206255081
2007-11-13,7.4279,39.22,110.31,1.1256,0.6850253459378,0.482415939022625
2007-11-14,7.425,39.18,111.38,1.1222,0.681663258350375,0.485767026134266
2007-11-15,7.425,39.18,110.78,1.1224,0.683106769588087,0.488209734902114
2007-11-16,7.425,39.24,111.05,1.117,0.682500682500683,0.48828125
2007-11-19,7.4313,39.23,110.05,1.1163,0.682221312593805,0.488328938372888
2007-11-20,7.4225,39.32,110.05,1.1099,0.676269696354906,0.484214603912454
2007-11-21,7.416,39.29,108.54,1.1037,0.674354305752242,0.485790624240952
2007-11-22,7.416,39.29,108.54,1.1037,0.674354305752242,0.485790624240952
2007-11-23,7.4079,39.65,108.17,1.1026,0.674536256323777,0.486286714646956
2007-11-26,7.397,39.58,108.17,1.1005,0.6728569506123,0.483535612397853
2007-11-27,7.3865,39.68,108.64,1.1054,0.674900452183303,0.484191158669443
2007-11-28,7.3905,39.56,110.38,1.1186,0.677966101694915,0.483372003093581
2007-11-29,7.38,39.65,109.94,1.1177,0.677231477719084,0.484449181280884
2007-11-30,7.385,39.52,111.02,1.1287,0.68082788671024,0.486215782564302
2007-12-03,7.401,39.39,110.44,1.1291,0.682267858361193,0.484073966502082
2007-12-04,7.405,39.33,109.68,1.1172,0.677552679720848,0.485979491665452
2007-12-05,7.39,39.31,110.85,1.1249,0.681849174962498,0.492902208201893
2007-12-06,7.412,39.39,111.05,1.1276,0.683153436261784,0.492877914140667
2007-12-07,7.407,39.36,111.72,1.1296,0.681942171303873,0.492877914140667
2007-12-10,7.39,39.3,111.6,1.1276,0.679624847084409,0.488830229261377
2007-12-11,7.379,39.31,111.77,1.133,0.680179567405795,0.490508657477804
2007-12-12,7.374,39.29,112.36,1.1355,0.680179567405795,0.487947692007417
2007-12-13,7.37,39.29,112.26,1.1432,0.685353985333425,0.49031625398382
2007-12-14,7.375,39.3,113.35,1.1536,0.692856647959537,0.495123038074962
2007-12-17,7.3805,39.49,113.2,1.1522,0.695942654325284,0.49583498611662
2007-12-18,7.3741,39.48,113.17,1.1529,0.694830461367426,0.496524329692155
2007-12-19,7.3718,39.55,113.44,1.1563,0.697155605131065,0.501730971852893
2007-12-20,7.3669,39.41,112.97,1.1563,0.696718456071901,0.504515412945866
2007-12-21,7.368,39.3,113.95,1.1566,0.696330339112875,0.504210154792518
2007-12-24,7.3475,39.38,114.45,1.1567,0.694010687764592,0.505714574694043
2007-12-26,7.345,39.38,114.08,1.1504,0.689655172413793,0.504210154792518
2007-12-27,7.3079,39.4,114,1.1409,0.684884596945415,0.502335861757171
2007-12-28,7.304,39.43,112.93,1.1275,0.679440141323549,0.501781323699132
2007-12-31,7.2946,39.41,111.71,1.1329,0.684790796411696,0.503956055032001
2008-01-02,7.2946,39.41,109.7,1.1174,0.678518116433709,0.504439063761098
2008-01-03,7.2755,39.26,109.58,1.1134,0.678610206297503,0.506765316981706
2008-01-04,7.2695,39.15,108.38,1.1064,0.676315433518193,0.506149719086906
2008-01-07,7.2705,39.15,109.1,1.1176,0.681013347861618,0.507536923311171
2008-01-08,7.267,39.13,109.29,1.1138,0.679486308350887,0.506816684405251
2008-01-09,7.2625,39.13,109.4,1.1151,0.681988678987929,0.51114291555919
2008-01-10,7.27,39.27,109.38,1.1069,0.67842605156038,0.511116790186558
2008-01-11,7.2615,39.15,109.11,1.1026,0.676269696354906,0.51041241322989
2008-01-14,7.2526,39.14,108.18,1.0928,0.672178530617732,0.510646989735996
2008-01-15,7.2345,39.26,107.07,1.0917,0.673763643713785,0.508362564180774
2008-01-16,7.24,39.29,107.27,1.1008,0.682920166632521,0.509216824523882
2008-01-17,7.2245,39.16,107.01,1.0993,0.68073519400953,0.506482982171799
2008-01-18,7.2424,39.2,106.82,1.101,0.684181718664477,0.512058989195555
2008-01-22,7.2456,39.38,106.76,1.0986,0.684509548908207,0.510803493895898
2008-01-23,7.24,39.55,105.42,1.0898,0.686153423905585,0.51242633871381
2008-01-24,7.2228,39.37,106.68,1.0869,0.678564158241162,0.506765316981706
2008-01-25,7.2115,39.33,107.31,1.0986,0.681523887412254,0.504999495000505
2008-01-28,7.195,39.35,106.65,1.0878,0.676178240584218,0.503600745329103
2008-01-29,7.1965,39.28,107.08,1.094,0.677185616577504,0.503600745329103
2008-01-30,7.1912,39.35,107.25,1.0927,0.676498444053579,0.503018108651911
2008-01-31,7.1818,39.31,106.74,1.0845,0.673809042517351,0.502638853983413
2008-02-01,7.1845,39.12,106.3,1.0821,0.673355329607434,0.507949408238939
2008-02-04,7.1915,39.13,106.73,1.0892,0.674217907227616,0.505637862163119
2008-02-05,7.1835,39.4,106.94,1.1005,0.683153436261784,0.509528176908183
2008-02-06,7.183,39.49,106.75,1.0977,0.682733665597051,0.510099979596001
2008-02-07,7.183,39.43,106.82,1.1049,0.689893066574681,0.514933058702369
2008-02-08,7.183,39.61,107.34,1.1038,0.689417442261289,0.513531556514148
2008-02-11,7.1905,39.6,106.64,1.1023,0.68936991589687,0.513188956173663
2008-02-12,7.184,39.56,107.42,1.1006,0.68530701754386,0.509632045663031
2008-02-13,7.1973,39.75,108.15,1.1074,0.686388907955247,0.509735956774391
2008-02-14,7.188,39.57,107.97,1.0984,0.683293474547318,0.507408159123199
2008-02-15,7.178,39.65,107.67,1.0913,0.681477443096633,0.509865905266915
2008-02-19,7.1485,39.91,107.5,1.093,0.678334011667345,0.512531392547794
2008-02-20,7.1425,40.11,107.97,1.1003,0.681988678987929,0.515331100231899
2008-02-21,7.1395,39.83,107.6,1.0916,0.67508269763046,0.509839910268176
2008-02-22,7.14,40.04,106.98,1.0856,0.674536256323777,0.508440105755542
2008-02-25,7.1522,39.9,107.88,1.0856,0.674672783699906,0.508440105755542
2008-02-26,7.158,39.89,107.73,1.0849,0.671636778830009,0.506406036359953
2008-02-27,7.14,39.68,106.38,1.0637,0.660851176315094,0.50193243989359
2008-02-28,7.11,39.84,105.64,1.0533,0.659108884787767,0.503043412646511
2008-02-29,7.1115,39.96,104.19,1.0435,0.658457891617831,0.503423278292388
2008-03-03,7.1035,40.33,103.57,1.0431,0.658111220796315,0.503778337531486
2008-03-04,7.106,40.27,102.67,1.0354,0.657462195923734,0.503676840938854
2008-03-05,7.1075,40.19,103.99,1.0364,0.654364611961785,0.501529665479713
2008-03-06,7.1059,40.13,103.1,1.0291,0.651211252930451,0.498181637024859
2008-03-07,7.111,40.42,102.69,1.025,0.652188091045457,0.496820349761526
2008-03-10,7.106,40.39,101.8,1.0192,0.650660420326632,0.495884161459883
2008-03-11,7.1027,40.23,102.87,1.0292,0.65235827516472,0.49897709695125
2008-03-12,7.101,40.02,102.38,1.0217,0.645369474023879,0.49478007025877
2008-03-13,7.09,40.18,100.58,1.0116,0.641683778234086,0.492344050022156
2008-03-14,7.089,40.4,100.2,1.0072,0.640861317610869,0.492756479747709
2008-03-17,7.083,40.46,96.88,0.986,0.634316523945449,0.499800079968013
2008-03-18,7.0795,40.2,98.23,0.9899,0.633552965027876,0.494657696873763
2008-03-19,7.066,40,99.34,1.0006,0.639304436772791,0.50357538523517
2008-03-20,7.052,40.32,98.79,1.0107,0.648634624116235,0.504464510921657
2008-03-21,7.0515,39.86,99.4,1.0085,0.64737489480158,0.504388177141128
2008-03-24,7.055,40.03,100.77,1.023,0.649603741717552,0.503727584122507
2008-03-25,7.044,39.93,100.07,1.0088,0.641231163834562,0.500075011251688
2008-03-26,7.029,39.96,99.12,0.9955,0.63447750777235,0.499525450821719
2008-03-27,7.0105,39.95,99.87,0.9932,0.63299151791366,0.497586704483256
2008-03-28,7.012,39.76,99.71,0.9981,0.634558030331874,0.502765208647562
2008-03-31,7.012,40.02,99.85,0.9921,0.632711167352104,0.503651473180559
2008-04-01,7.0116,39.88,101.77,1.0108,0.64040986231188,0.505714574694043
2008-04-02,7.0185,39.88,102.77,1.0148,0.640286848508132,0.50436273768094
2008-04-03,7.015,39.94,102.21,1.0079,0.638284291823578,0.500976904964681
2008-04-04,7.015,39.93,101.75,1.0052,0.63552589768033,0.501328520579536
2008-04-07,7.001,39.96,102.62,1.0144,0.636415706739642,0.503651473180559
2008-04-08,7.0008,39.9,102.55,1.014,0.636739891754218,0.507872016251904
