"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2020-11-19,0.714106884930188,11.2665785515701,87.827688,98.0766,122.989555,137.341625,1.07996317,1.20598775
2020-11-20,0.713996724785666,11.2974027557615,87.884084,98.535128,123.087517,138.005014,1.08112126,1.21214692
2020-11-23,0.710687607737981,11.2695520121488,87.760746,98.6993,123.487092,138.8786,1.07983206,1.214423
2020-11-24,0.708154096166714,11.2412746585736,87.962592,98.8968,124.213914,139.65435,1.08302754,1.2176535
2020-11-25,0.706485295526391,11.2167300380228,87.8215,98.66275,124.307612,139.652942,1.0824372,1.2160602
2020-11-30,0.709043878137574,11.2545620437956,88.427148,98.714538,124.713224,139.222044,1.0824888,1.2084228
2020-12-01,0.70411877394636,11.1878852446541,88.498689,98.444592,125.68716,139.81248,1.08411195,1.2059496
2020-12-02,0.705319556065825,11.2340373655177,89.149596,98.401456,126.396036,139.513296,1.08365373,1.19611428
2020-12-03,0.711188204683434,11.2812987251215,89.68176,99.60048,126.101304,140.047992,1.08225712,1.20195376
2020-12-04,0.708333333333333,11.2984487220716,89.583676,99.49233,126.471072,140.45976,1.08160936,1.2012438
2020-12-07,0.709835592731468,11.3071444980473,89.614854,98.585199,126.247338,138.884553,1.07931096,1.18734876
2020-12-08,0.707509122335318,11.2820983968028,89.233848,98.421744,126.123954,139.110212,1.07618346,1.18699188
2020-12-09,0.706846950517837,11.268919125516,89.04168,98.712432,125.97024,139.651776,1.0752408,1.19202192
2020-12-10,0.706807286673058,11.268897415124,89.333896,97.995996,126.39074,138.64599,1.07583604,1.18015254
2020-12-11,0.709761262995764,11.2659485063794,89.301776,97.301481,125.819456,137.090436,1.07821024,1.17479694
2020-12-14,0.707668652700365,11.2461820403177,89.43578,98.117936,126.38087,138.649544,1.0775044,1.18210528
2020-12-15,0.709422316520397,11.2497706001101,89.434248,98.820504,126.066302,139.297146,1.07707722,1.19011806
2020-12-16,0.710975962930785,11.2747424337523,89.668875,99.449595,126.120825,139.877577,1.07882675,1.19650083
2020-12-17,0.712983612915737,11.2567168291973,90.133074,100.066977,126.416754,140.349617,1.08372978,1.20317169
2020-12-18,0.711465892597968,11.2439788974692,89.971308,99.243441,126.45906,139.491495,1.082886,1.1944845
2020-12-21,0.715680587780356,11.3034980837647,90.53869,98.859662,126.50712,138.133776,1.0834557,1.18303086
2020-12-22,0.712700250916811,11.2875615198851,89.89022,98.582365,126.126264,138.322338,1.08196908,1.18659261
2020-12-23,0.712615919629057,11.2798165137615,89.955138,99.66327,126.232288,139.85552,1.08307108,1.1999582
2020-12-28,0.707819722650231,11.2478193003397,89.76555,98.83545,126.819792,139.633648,1.08671274,1.19651406
2020-12-29,0.708502415458937,11.229709035222,89.843916,99.083496,126.8082,139.8492,1.08283176,1.19419056
2020-12-30,0.707869518923628,11.2148816096185,89.80364,99.493365,126.86468,140.553255,1.0845696,1.2015936
2020-12-31,0.707529799399167,11.1892720306513,89.29123,99.746262,126.20137,140.978178,1.0812543,1.20785742
