"date","yuan_per_usd","rupee_per_usd","yen_per_usd","franc_per_usd","euro_per_usd","pound_per_usd"
2021-02-05,78.1032212868238,72.85,94.0169415960767,65.8276013464071,98.1470710427919,120.905643867581
2021-02-08,77.8749411182105,72.9,93.7940258582256,65.7544270452217,98.0655873806559,120.694424224778
2021-02-09,77.7167151812351,72.83,93.2857779759251,65.3446509585833,97.5714521724765,120.187010727747
2021-02-10,77.9969321077869,72.82,93.3303611234953,65.0592711839602,97.3623475107155,119.718411552347
2021-02-11,77.9860616235672,72.69,93.4016941596077,65.1763500658569,97.4024903108766,119.960931847779
2021-02-12,77.9860616235672,72.6,93.5711101203745,65.205619786331,97.4105228434768,119.675207506315
2021-02-16,77.9860616235672,72.86,94.4092732946946,65.2934289477536,97.5633930783844,119.202012940331
2021-02-17,77.9860616235672,72.81,94.3646901471244,65.7471096151032,98.0900182693905,119.735701906412
2021-02-18,78.3508267607165,72.65,94.2398573339278,65.622713303088,97.7976486173208,118.809114359415
2021-02-19,77.9715676446076,72.5,94.1417744092733,65.4763647007171,97.3302570863546,118.224598930481
2021-02-22,78.0561158552052,72.48,93.678109674543,65.5495390019025,97.1781160016454,117.787880940541
2021-02-23,78.0742333289046,72.44,93.8118591172537,66.0178545294892,97.2821610937243,117.662503548112
2021-02-24,77.9727754761876,72.38,94.4360231832367,66.3983608956534,97.2741497158857,117.545725223309
2021-02-25,77.9546580024881,72.74,94.7124386981721,66.0983462607932,96.5900727778232,117.554058844381
2021-02-26,78.1829381711014,73.92,95.0869371377619,66.5300746377872,97.6763416852725,118.885781888578
2021-03-01,78.0838959815443,73.4,95.1226036558181,66.8666764232402,97.9923676787788,118.962548428756
2021-03-02,78.1491188868624,73.29,95.1850200624164,66.8886287135958,97.7895521152413,118.758057584873
2021-03-03,78.1165074342034,72.85,95.3366027641551,67.1740084882189,97.8381512465833,118.622120475032
2021-03-04,78.1394562342227,72.73,95.925100312082,67.7374506073467,98.0655873806559,118.444174583899
2021-03-05,78.4607394344933,73.21,96.5135978600089,68.0886872530367,99.1438643612557,120.004342476659
2021-03-08,78.811010592683,73.32,97.1199286669639,68.4545587589638,99.6877373618027,120.065170166546
2021-03-09,78.5694442766901,72.89,96.8702630405707,67.9935606614957,99.3857803954565,119.425237683665
2021-03-10,78.5694442766901,72.86,96.8167632634864,68.1764964144592,99.2605042016807,119.296352255558
2021-03-11,78.4269201502542,72.69,96.6919304502898,67.6423240158056,98.6141258974787,118.605150214592
2021-03-12,78.606887055669,72.71,97.0753455193937,67.9130689301917,98.8286479250335,119.073608617594
2021-03-15,78.504221371372,72.58,97.2893446277307,67.9277037904288,99.1189057648737,119.580268282129
2021-03-16,78.57185993985,72.52,97.2001783325903,67.7667203278209,99.302227826818,119.35646415203
2021-03-17,78.5452876450908,72.56,97.3874275523852,67.876481779599,99.2188156236875,119.390841013825
2021-03-18,78.5742756030099,72.63,97.1645118145341,67.9130689301917,99.044105316116,118.962548428756
2021-03-19,78.5936009082893,72.45,97.0575122603656,68.0594175325626,99.1854899655723,119.528546712803
2021-03-22,78.5936009082893,72.37,96.8970129291128,67.5618322845017,98.9943010392223,119.666570438799
2021-03-23,78.7023057504862,72.52,96.8435131520285,68.2496707156447,99.4946091644205,120.195723088075
2021-03-24,78.7868539610837,72.59,97.0218457423094,68.4545587589638,99.8394049530893,120.826349923486
2021-03-25,79.0549925718358,72.69,97.3071778867588,68.7326211034685,100.297189437038,120.835155225186
2021-03-26,79.0066793086372,72.65,97.6816763263486,68.7692082540612,100.11866418037,120.204436711614
2021-03-29,79.3497034773471,72.75,97.8421756576014,68.644811942046,100.280159606079,120.213151598637
2021-03-30,79.3738601089464,73.45,98.2523406152474,68.9814137274989,100.750597065848,120.773545050623
2021-03-31,79.1347094561135,73.14,98.6268390548373,68.915556856432,100.587584092651,120.195723088075
2021-04-01,79.2881040667689,73.32,98.6268390548373,68.8496999853651,100.339789330615,119.934900542495
2021-04-02,79.2893118983489,73.37,98.6803388319215,68.9228742865506,100.416560401258,119.934900542495
2021-04-05,79.2929353930888,73.29,98.154257690593,68.483828479438,100.016934801016,119.227727043935
2021-04-06,78.9559503822787,73.49,97.9313419527419,68.2350358554076,99.6625042186973,119.727056105134
2021-04-07,79.0103028033771,74.35,97.7886758805172,67.8618469193619,99.3439865433137,120.527731336774
2021-04-08,79.1190076455739,74.57,97.4141774409273,67.6789111663984,99.2271505376344,120.685639420627
2021-04-09,79.1395407824333,74.72,97.761925991975,67.6789111663984,99.2855341682777,120.729576234163
2021-04-12,79.082772698175,75.03,97.5746767721801,67.525245133909,99.2021499958008,120.668073648206
2021-04-13,79.0296281086565,75.27,97.3606776638431,67.4154836821308,98.9362593182009,120.659292679377
2021-04-14,78.8617395190415,75.07,97.1288452964779,67.525245133909,98.6470686487389,120.239303843365
2021-04-15,78.774775645284,74.81,96.9950958537673,67.5179277037904,98.7295218990304,120.317828894855
2021-04-16,78.7542425084246,74.48,96.9950958537673,67.2910873701156,98.5976627712855,119.926225951107
2021-04-19,78.6117183819888,74.87,96.3798484172983,66.9910727352554,98.2041902228134,118.630607426486
2021-04-20,78.4861038976725,75.38,96.3620151582702,66.91789843407,98.0655873806559,118.81762809029
2021-04-21,78.3918930344353,75.42,96.3798484172983,67.0715644665593,98.1633840272584,118.979621125143
2021-04-22,78.400347855495,75.11,96.4511814534106,67.188643348456,98.3349983349983,119.70976824778
2021-04-23,78.4426219607938,74.97,96.2460989745876,66.9691204448997,97.8705775126357,119.7616468039
2021-04-26,78.3206309712174,74.75,96.4065983058404,66.91789843407,97.7571795084002,119.373650107991
2021-04-27,78.3037213290979,74.58,96.7989300044583,66.837406702766,97.7895521152413,119.219154443486
2021-04-28,78.23245926588,74.49,97.0218457423094,66.7642324015806,97.6359728880807,119.142056477689
