"date","yuan_return","rupee_return","yen_return","franc_return","euro_return","pound_return"
1999-03-10,-3.62364792674263e-05,-0.00070563333517093,-0.0129333588564888,-0.00745531991843684,-0.00806086621797407,-0.00734231279362196
1999-03-11,1.20789723210279e-05,-0.000470698996688057,-0.00225554583742049,0.00813651885486,0.00264925016776488,-0.000184405446630065
1999-03-12,0,0.000941176540063982,-0.00486251796442616,-0.00525724079797063,-0.00036583135582681,-0.00398712382208705
1999-03-15,0,-0.000470477543375925,-0.0109004417008309,0.00355337260589272,0.000548797233201226,0.00688005662477142
1999-03-16,0,0,0.0003397893338839,0.000341005970908859,0.00137331218653995,-0.00104734630527004
1999-03-17,-1.20789723210279e-05,0,0.00347620003280191,-0.0124881546106951,-0.00911999025239925,-0.00381046493873366
1999-03-18,0,0,-0.00526138348815408,0.00351518437572496,0.00227221183877649,0.000736377058311921
1999-03-19,6.03934026428554e-05,0,-0.00409242620784322,0.00589972212718826,0.00611511055412377,-0.000797717343563542
1999-03-22,-1.20783887429532e-05,0,0.00926916794216925,0.00136705421153305,0.000732667859498992,0.0014117793831232
1999-03-23,3.62347285758347e-05,0,-0.00101626025006674,-0.00369534397112425,-0.000274813357658804,-0.00563519805576246
1999-03-24,1.20779510965896e-05,0,-0.0056931793319901,-0.00075443232548511,-0.000274737856025414,-0.00231834647184298
1999-03-25,2.41554645707964e-05,0,0.00594734123448948,0.00724640852076713,0.00458884799372805,0.005867270223611
1999-03-26,2.4154881098859e-05,0,0.0188803594491116,0.0111089674583998,0.011844313537458,0.00670379828487788
1999-03-29,-3.62325404483776e-05,-0.000470698996688057,-0.0043318961443175,0.00215328795938341,0.00251642800204294,0.0040191737517079
1999-03-30,3.62325404483776e-05,0.000470698996688057,0.00266800224962171,0.00087345052081117,-0.00149198088101526,0.00155014757440175
1999-03-31,0,0,-0.0140026603525341,-0.00775328340375575,-0.00705666809452003,-0.00155014757440175
1999-04-01,-4.83103456696554e-05,0,0.0147517552312939,0.00236606498754555,0.00240852362842069,0.00478217226617361
1999-04-02,-2.41560480715997e-05,0,0.00340546032838773,0,0,0.00249330054988611
1999-04-05,1.20780969750101e-05,0,0.0115417604401715,0.00686362966352794,0.00707374505828746,0.000499406964621585
1999-04-06,2.41557563178674e-05,0.00586511945239776,-0.0103815713649764,-0.0126195284055851,-0.012254145172733,0.00594960264488442
1999-04-07,0,0,0.00495704914587147,0.00555331238893142,0.0049949229739713,-0.0034488198473614
1999-04-08,2.4155172831275e-05,0.00023389077407554,-0.00404641536465977,-0.00562122640980711,-0.00471808081837108,-0.00673781324991191
1999-04-09,-2.4155172831275e-05,0.000467617497414974,0.00198396361678288,0.00730819330672472,0.00453263807328702,0.000933097016474538
1999-04-12,0,-0.00023378141544228,-0.00787634134425996,-0.00249772297132639,-0.00517848392311125,-0.00366516950134282
1999-04-13,0,0.0030349036951538,-0.000832708849848096,0.00707192709924048,0.00573491535729541,-0.000495939505546439
1999-04-14,-3.62338532928774e-05,-0.00116618089018239,-0.00962632470171343,-0.00141039010585314,9.27686813597117e-05,0.000681980249005676
1999-04-15,-6.03926731796989e-05,0.00116618089018239,0.00126087521432794,0.00629775631002161,0.00576853106863134,0.00130325521906033
1999-04-16,-2.41580905453453e-05,-0.00350263055120204,-0.00996209167501405,0.00133484635718423,0.00270964893657019,-0.000558745940347327
1999-04-19,0,0.0046674530474955,0.00110239570206083,0.00691262307283286,0.00751318335078317,0.00229906585252332
1999-04-20,-4.83179320021065e-05,-0.00116482249629346,0.00160901080570053,-0.00212187600333447,-0.00207175891034977,-0.003725555380242
1999-04-21,0,0,0.0132808541938445,0.000995189997545498,0.00169475607836338,0.00378776571339851
1999-04-22,0,-0.00210010577711639,0.000667779657535839,0.000994200578992133,0.00132013220492266,-0.00267155575005451
1999-04-23,1.20797018730023e-05,0.000933924886934001,-0.00485153607394917,-0.00159119572126282,-0.00339111101157624,-0.00328305804843437
1999-04-26,0.000108710750996277,0.00116618089018239,-0.00109064988369045,0.00403933933324352,0.00414625546883169,0.00353127399758346
1999-04-27,1.20782428578714e-05,0.000233073069462186,0.00919124117554837,-0.00311083415975849,-0.00555583141993167,-0.00396408075612498
1999-04-28,-3.62351662333005e-05,-0.000233073069462186,-0.00919124117554837,0.00344120516940377,0.00310369400334017,0.00179427735686261
1999-04-29,3.62351662333005e-05,-0.000932835888540318,0.00109064988369045,0.00349523882725328,0.00235771316837445,0.00266642020753222
1999-04-30,-4.83138467579636e-05,-0.000466744465882574,0.0014244419853755,0.00440109752338369,0.00255258942664627,0.00124262209217235
1999-05-03,0,0.000233399464240502,0.0059273037416796,-0.000327772135747917,-0.000662408351640123,0.000124347177479445
1999-05-04,-1.20788264217353e-05,-0.00116754245603756,0.006636825423052,-0.00539084863487638,-0.00207900282783308,-0.00786552223407433
1999-05-05,0,0,-0.000248087658911267,-0.0129376493589278,-0.0122908147593539,-0.00780413829678689
1999-05-06,-3.6237354676949e-05,0,-0.00115855689887212,-0.00367954922589825,-0.00511557642577856,-0.00244543742335873
1999-05-07,-3.62386678705029e-05,0,8.27985924711783e-05,-0.000670465998967695,-0.000185528757489534,0.00165001412446786
1999-05-10,4.83179320021065e-05,0,-0.000828294588893996,-0.00100654261140148,-0.00055637983631103,0.00306278953054578
1999-05-11,-6.03977797961619e-05,0,0.00231749814036242,0.00689127271395201,0.00623054975063597,0.00522836805343546
1999-05-12,1.20798477940554e-05,0,-0.000827061497810533,0.00179862154207361,0.00505004346424553,0.00135768966794753
1999-05-13,-6.0400698250529e-05,0,0.00667961086594548,0.00365388215853879,0.00375728414965899,0.000185282401789999
1999-05-14,7.24804001235313e-05,0.000700689039528246,0.00794077276420069,-0.00145995115187947,-0.00225606412668262,0.000926927302579372
1999-05-17,1.2079555955502e-05,-0.00163570547043479,0.00512383699986962,-0.00299291899776266,-0.00206359701783378,-0.00111220970436937
1999-05-18,6.03955911406828e-05,0.000233836081972694,-0.000243397834961634,0.00113171133471512,0,-0.000617360187530169
1999-05-19,-8.45548489691872e-05,0.00070118034893385,0.00977035508513424,0.00132978743000162,0.00290902471367337,0.00172956989189954
1999-05-20,-3.62399811590919e-05,0,-0.00241351685942526,0.00219029059123055,0.00103427210573803,0.00328204152555511
1999-05-21,0,0,-0.0020157233190794,0.00608105515944679,0.00499836000794063,0.00634685722119599
1999-05-24,6.03992389875962e-05,0,-0.00266699151899719,-0.00396170871414059,-0.00151157326844312,0.00262516558036285
1999-05-25,4.83167647189475e-05,0,-0.00559952771673711,-0.00430963703653675,0.000566572253116245,-0.00268758560472704
1999-05-26,1.20788264217353e-05,0.00349854584251341,-0.00694135325561351,0.0112323612386551,0.0110173020559178,0.00362681738223547
1999-05-27,-2.41577987427632e-05,0.0115742032811368,-0.00624745147504857,0.00295227375330137,0.00306073887916358,0.00037593985405171
1999-05-28,-2.4158382355921e-05,-0.00646504214401533,-0.0032211467042158,0.000982157551533303,0.00162983593913851,-0.003940337211923
1999-06-01,-6.03985093832193e-05,-0.0039456938738236,-0.00107602543180185,-0.00327761683130406,-0.00258732356495095,-0.00808210802845227
1999-06-02,7.2477773514823e-05,0,0.00322460902011912,0.0088250286753776,0.008843660445232,0.00465477954498239
1999-06-03,-3.62382301291042e-05,0,0.00296736122780139,0.000650618110133616,0.000193124759194287,0.00124494258220581
1999-06-04,-3.62395433857188e-05,0,0.0040248113800434,0.000650195081423555,0.00270767015828062,-0.0011827322490493
1999-06-07,0,0.00116211518017728,-0.00558982137781783,0.00259656101744632,0.00300635439544128,0.00398953278190323
1999-06-08,-2.4160425224462e-05,0,-0.0118580103343664,-0.0114100667380309,-0.0136975229273959,-0.00249532256740159
1999-06-09,-1.20804315133505e-05,0.000464468192279632,-0.00568848781721254,0,-0.00114898518959836,0.00305762928928732
1999-06-10,-1.2080577451723e-05,0.00185571846341759,-0.00294056082504657,-0.000655952794920311,-0.00258039996000799,-6.24941411945801e-05
1999-06-11,0,-0.0020879255932198,-0.00599183192711372,-0.00295712388974378,-0.00371552849680692,-0.0051734462630576
1999-06-14,-1.20807233936482e-05,0.00440274144167141,0.0189491709956311,0.00688640202963331,0.00955482140142126,0.000621890567306715
1999-06-15,6.04021575831837e-05,0.00461361833351281,0.00190847670257188,0.000979911886348828,-0.000383950859007311,0.00780644089282956
1999-06-16,-6.04021575831837e-05,-0.0057703564613365,-0.00498629804003858,0.0114910213677671,0.0117773347012712,0.00553251756972567
1999-06-17,-1.20808693395702e-05,0,-0.00467641770812133,-0.00239118606842598,-0.0030057714005466,-0.00396388979709916
1999-06-18,-1.20810152886008e-05,-0.000926354860130818,0.00841847022245101,-0.00278614882016864,-0.00376866658542251,6.27963201562665e-05
1999-06-21,4.83231854735422e-05,0.000231669177451987,0.0148297329710507,0.00298024192076823,0.00434972412646584,0.0021374245894461
1999-06-22,3.62408567378125e-05,0.00300682544105824,-0.00491884907159612,-0.00019409310059959,0,-0.000314613814141385
1999-06-23,3.62395433857188e-05,-0.000693080771650756,0.00303614888793113,0.00148708526418773,0.000678327464354599,0.00681777781317633
1999-06-24,-6.03999686101808e-05,0.00415129747460785,-0.00180416647265247,-0.00537687947180371,-0.00541377965731948,-0.00290955296970741
1999-06-25,-4.83226016982918e-05,0,-0.00452470847225506,-0.00684376143549287,-0.00730070485765739,-0.00378239119538543
1999-06-28,6.04028872763784e-05,0,0.000164894055942888,0.00820691117109446,0.00720429608438411,0.00447738411547782
1999-06-29,7.24786490295948e-05,0.00115008638323699,-0.00404775241853184,0.00511146012764629,0.00347658486334339,0.00259469183320904
1999-06-30,1.20792641316037e-05,-0.00115008638323699,0.00107549131359441,0.00386473910988877,0.00261539355747932,0.00101439176897156
1999-07-01,-1.20792641316037e-05,-0.00230414848485028,0.000413342708319497,0.00864143639534082,0.00720337973132594,0
1999-07-02,-1.20794100419985e-05,0.00230414848485028,0.00115645147532462,-0.000765110978410699,-0.000781250039736302,-0.00171118969410161
1999-07-06,-3.62391056225597e-05,-0.00115141060504209,0.0066647714509589,-0.0017875387803683,-0.000487971512147023,0.00660739379708059
1999-07-07,1.20798477940554e-05,0.00115141060504209,0.0020480898487607,0.002552649758779,0.00244224221424683,0.00549697772792368
1999-07-08,-2.41598415127164e-05,0.00115008638323699,0.00310508502464302,0.00260972109542651,0.00254627500221496,0.00160364382165257
1999-07-09,-4.83214341895355e-05,-0.00345423486808727,-0.0016330533554969,0.00279312058690906,0.00117739417055122,0.00398816944412522
1999-07-12,-1.20807233936482e-05,-0.00115406821810682,-0.0012265425308069,0.00335411509590106,0.00462485449197007,-0.00276767788423882
1999-07-13,-1.20808693395702e-05,0.00115406821810682,-0.00689657905906049,-0.00322734024786092,-0.00364263262732366,-0.000514072752613892
1999-07-14,3.62421701849414e-05,0,-0.0066126873464496,-0.00381025418112446,-0.00382522167181909,-0.00442294237260815
1999-07-15,-3.62421701849414e-05,-0.00207828270163857,-0.000746671126075071,-0.000445476826662683,-0.000489356505972961,-0.00191693349435057
1999-07-16,-2.41621765302291e-05,0.00207828270163857,0.00405848074358328,0.0022254022854582,0.00166479008239034,0.00274874721604951
1999-07-19,0,-0.00230946984866254,-0.014990287359935,-0.000444684440196297,0,-0.000511967245279632
1999-07-20,4.83237692634475e-05,0.00023118714702397,-0.0020157910403853,-0.0213860380641605,-0.0210452416320528,-0.00446856792087719
1999-07-21,-4.83237692634475e-05,0.00207828270163857,-0.00581813690640498,-0.00899849577382594,-0.0101213506063663,-0.00419501028345409
1999-07-22,0,0,-0.00832205889906934,0.00117831906799254,0.00161635404812776,-0.00436695735288661
1999-07-23,-1.20813071973203e-05,-0.00161606868832509,-0.00650186224112392,0.000588639279235637,0.00114253082979872,0.00347936457287484
1999-07-26,-2.41630522781477e-05,0,0.00128661509364214,-0.0148209411860162,-0.0145642824073678,-0.00789020978337912
1999-07-27,0,0.00276880656813328,-0.00369273466987519,-0.00026548085375272,0.00225585207047051,0.000628930838341368
1999-07-28,0,-0.00161420535454138,-0.000516351130232628,-0.00299152624627586,-0.00159842072488474,-0.00251335350653364
1999-07-29,3.6244359475468e-05,0.00230521079491286,-0.00847169658696867,-0.00802143338457523,-0.00702151459393968,-0.0121629442678179
1999-07-30,1.20811612416283e-05,0.000460405164670608,-0.00426291480308993,0.00167644632725228,0.00233503118284273,-0.00476235553886495
1999-08-02,-4.83255207170963e-05,-0.00161234631267293,-0.001657868710077,0.0046791529223067,0.00309061355820159,0.00383284346574392
1999-08-03,3.6244359475468e-05,0,0.00513916030258876,-0.00133466819945938,-0.00178061056371068,-0.00247448316796905
1999-08-04,1.20811612416283e-05,0.000460935707630838,-0.00785001850592693,-0.00757452426623556,-0.00802018660671668,-0.000926354860130818
1999-08-05,0,0.00115141060504209,-0.00192830281505607,-0.00384265818172297,-0.00250475570444364,0.000123464411540319
1999-08-06,-1.20811612416283e-05,0.000690210541607339,0.00542480987378546,0.00390994161320335,0.00213328467491194,0.00315350392731406
1999-08-09,1.20811612416283e-05,-0.00299435902645762,0.00669655065855856,0.00730688687542469,0.00708165464175746,0.00914555165970282
1999-08-10,-2.41624684389485e-05,0.00230414848485028,-0.00809368675728805,-0.00515620387693694,-0.00540894725425396,-0.0111871893905645
1999-08-11,0,0.000460193289299582,0.00575064754592702,0.00862333630066142,0.00859336504309513,0.00452195152180357
1999-08-12,-1.20814531574531e-05,0.00068989309393741,0.00571776659539136,0.00239329990584047,0.00225394535692505,0.00105599910425042
1999-08-13,-1.20815991206946e-05,0.000459664453048791,-0.000864229593156018,0.00642024907777233,0.00641390616074933,0.00205306943674427
1999-08-16,4.83255207170963e-05,-0.000459664453048791,-0.00720207894197422,0.00105506109358433,0.00104142021246627,0.00286890554763003
1999-08-17,-4.83255207170963e-05,0.000919117711763118,-0.00567662325198448,0.00276425080583026,0.00303576743911286,-0.00156020876034291
1999-08-18,2.41630522781477e-05,0.000229647492110185,-0.0166022887917157,0.000985383558135933,0.00190204527148127,0.00199750378527186
1999-08-19,2.41624684389485e-05,0.000918062951789533,-0.0103831938926229,-0.0135516864857991,-0.0130510647619435,-0.0109372206353572
1999-08-20,0,0,0.00269566161977508,-0.00246559948983038,-0.00103300943590002,0.00290904794633884
1999-08-23,-2.41624684389485e-05,-0.00137741068609509,0.00259891708769633,0.0104205635477597,0.0095252288058543,0.00353938709705226
1999-08-24,3.62434837275494e-05,0.00275292672140504,-0.00179163355280121,0.00638433076472511,0.00446365715718323,0.00811946250665091
1999-08-25,-2.41621765302291e-05,-0.00229357898709948,-0.00314310348112201,0.0047779650408129,0.00429246617014596,0.00509258904514492
1999-08-26,0,0,0.00582935151477404,0.0015658644812333,0.00191369305365054,-0.00069310988566007
1999-08-27,0,-0.00045934773430556,-0.00134222202603507,-0.00234971715707272,-0.00181809532880361,-0.000566732800660608
1999-08-30,-2.41627603547734e-05,0.000688942500553846,-0.00493695181650722,0.00189325990940942,0.00143506362824785,0.000629722942724176
1999-08-31,-1.20815991206946e-05,-0.000229594766248287,-0.016604292015062,-0.0132626197180441,-0.0129365449134956,-0.0132037837031219
1999-09-01,1.20815991206946e-05,0,0.000457351940283957,0.00033041467341749,-9.45045599153455e-05,0.00392413845613415
1999-09-02,2.41627603547734e-05,0.00114744705647718,-0.00100645051727266,-0.0131016405388071,-0.0100607308098686,-0.00423491945127014
1999-09-03,2.41621765302291e-05,-0.000688310225637867,0.00775091647680792,0.00899676189351734,0.00788958727516283,0.00392291670311512
1999-09-07,1.20808693395702e-05,0.000229489387122861,0.00751100766526491,0.00231934102181813,0.00226564809462114,-0.00180769879364945
1999-09-08,0,-0.000229489387122861,0.000630886416311149,-0.000331005266005879,-0.000850219691290358,-0.00793999581066013
1999-09-09,-2.4161884628171e-05,0.000229489387122861,-0.0273088800396684,0.00455822424244806,0.00444802701850236,-0.0090414860791217
1999-09-10,0,-0.000688626217962174,0.00921665510492353,0.0175099207699776,0.0134640372439319,0.00916506492258096
1999-09-13,-2.41624684389485e-05,0.000688626217962174,-0.0261179398133891,-0.000971974805178688,0.000192289203553672,0.0057633475304566
1999-09-14,3.62434837275494e-05,0.000458820838515006,-0.00813166356730388,-0.00110271473568174,-0.000768935062877049,0.000310800313301995
1999-09-15,-2.41621765302291e-05,0,-0.0148250049088565,0.00304572052830998,0.00221228388212853,-0.00155303649789318
1999-09-16,-2.41627603547734e-05,0.000229331499686403,0.0126390039433115,-0.00460456729760111,-0.00317262199492428,-0.00865271158686348
1999-09-17,2.41627603547734e-05,0,0.01735565163768,0.00369830105224861,0.00182543164490413,0.0017245631275935
1999-09-20,2.41621765302291e-05,0,-0.00487440035236197,-0.000388651384604533,-0.000865093532108376,-0.000493035878346981
1999-09-21,0,0.000458505280843013,-0.0148627718202947,-0.00695643672561796,-0.00498371742657278,-0.00491703510642261
1999-09-22,2.41615927332184e-05,-0.00114665761904442,-0.00785143826512513,-0.00398758495369944,-0.00381679852670084,-0.00324427181383607
1999-09-23,-1.20807233936482e-05,0.00022943673382736,0.00144085323424203,0.0082192243531321,0.00812818245054232,-0.00073309307455699
1999-09-24,-1.20808693395702e-05,0,-0.00038402458229303,-0.0060600322295476,-0.00488483323708061,-0.00323141457299658
1999-09-27,0,0,0.0183631057826261,0.00397900136861873,0.00334976625618211,-0.00164218630099111
1999-09-28,0,0.0020625651863484,0.000659723882369789,-0.00790827950850825,-0.00744989118962554,-0.00182149412839105
1999-09-29,0,0.000457770664894941,0.00619894912634589,-0.010885807645251,-0.00984763189622593,0.00364631215302008
1999-09-30,3.62421701849414e-05,-0.00252033585124334,0.000187248385529415,-0.00352194934942918,-0.00282273427922193,-0.0019463542425715
1999-10-01,0,0.00320659917452781,-0.0164232100942847,-0.0103718016326064,-0.00702217201375129,-0.00563518320982614
1999-10-04,0,0,0.0120135768289069,0.000739620137935992,0.00140049507041999,-0.00030206917613762
1999-10-05,-9.66487061906385e-05,0,0.00571939114744158,0.00107483551930415,0.000934754227719131,0.00181378526145937
1999-10-06,9.66487061906385e-05,-0.000686263323284475,0.00540793858784472,-0.00127649585676032,-0.00102818161135317,-0.00211576321936346
1999-10-07,0,-0.0011448198159334,0.00120812244609336,-0.00100891214208038,-0.00158693148823008,0.00241838086428159
1999-10-08,2.41607170914371e-05,-0.00229357898709948,-0.00269704883320276,0.00937716181259696,0.00852424252024624,0
1999-10-12,-9.66463710039278e-05,0,-0.0102968241028103,-0.0112631922787107,-0.010015528098142,-0.000907578340924031
1999-10-13,6.04050764607678e-05,0.000229594766248287,0.0109485021969071,-0.00283573210079086,-0.00195394339905239,0.000181449784270038
1999-10-14,-3.62426080218192e-05,-0.000229594766248287,-0.00457069029483215,-0.00372566053305046,-0.0038038733995719,-0.00259763942244018
1999-10-15,1.20810152886008e-05,0.000229594766248287,-0.0144077072048292,-0.00975218285768242,-0.00811587964842016,-0.00655464026277264
1999-10-18,-1.20810152886008e-05,-0.000918695517072798,-0.00475376441903919,0.00191702098965679,0.00220689744742905,-0.00215543132185669
1999-10-19,-1.20811612416283e-05,-0.00276116144132788,0.00541749174630191,0.00416368643569082,0.00276548848818359,0.000717961021626579
1999-10-20,1.20811612416283e-05,0.00230149698827908,0.00623643710783117,0.00739713596538527,0.00629690014710393,0.00389793903033964
1999-10-21,-2.41624684389485e-05,0,-0.00188572562008371,-0.00406504624816956,-0.00398646984157128,-0.00730367231360252
1999-10-22,1.20813071973203e-05,0,-0.0014166314877988,0.0164959135269741,0.0121010505799032,0.0108550047847134
1999-10-25,-3.6244359475468e-05,-0.00264717884918531,-0.00435689266587236,0.00113458149455337,0.00112443789958402,-0.0028300485545244
1999-10-26,3.6244359475468e-05,0.000345681860906222,-0.004948149785716,0.00949321697761557,0.00828473953462229,0.00639403795025273
1999-10-27,2.41621765302291e-05,0.00276116144132788,-0.005644057647892,0.00428548537854873,0.00435813100972535,0.00290891666245574
1999-10-28,1.20808693395702e-05,-0.000229805815098238,0.00850174677114968,0.00249688019858718,0.00123509587692575,0.00468413424514169
1999-10-29,2.41613008453712e-05,0,-0.00802219945461768,0.000328073228886616,9.50705899845639e-05,-0.00152322954052153
1999-11-01,1.20804315133505e-05,0,-0.000959324709029374,0.00314403874630975,0.00228440990263235,0.00127935684086145
1999-11-02,2.4160425224462e-05,-0.00137994502118755,-0.000383987717111012,0.000915152371361527,-0.00114285726724961,-0.00249627211120756
1999-11-03,0,0.000230123116882197,0.00812818245054192,0.00254494574370662,0.00200085817788653,0.000304090012986591
1999-11-04,-1.20801396463754e-05,-0.000230123116882197,-0.00496468462940225,0.00597792553428994,0.00430108189939057,0.0039616081067182
1999-11-05,-1.20802855780866e-05,0,0.017551800134874,0.0049759384068217,0.00383877630716561,0.0104359449278049
1999-11-08,0,0.000230123116882197,-0.00528054032303338,0.00141716076281673,0.00356403594524671,0.00339978692484522
1999-11-09,1.20802855780866e-05,0,-0.00864079819557517,-0.00451613670797785,-0.00366018516891577,-0.00370828607891921
1999-11-10,1.20801396463754e-05,-0.000230123116882197,-0.00267379838440185,-0.00434177528117508,-0.00335941190348592,-0.00246457302816178
1999-11-12,-1.20801396463754e-05,0,0.00724088529525879,0.011429433817659,0.0116622207512668,0.00735002228009585
1999-11-15,1.20801396463754e-05,0,-0.00437637459979889,-0.000963545923271303,0,-0.00611849503084932
1999-11-16,0,0.000460193289299582,0.00901719365018838,-0.0011574819631951,0.000290880886329097,0.00407483431027261
1999-11-17,0,-0.000460193289299582,-0.00340748081710984,-0.00846449663381005,-0.00878596045187202,-0.00413644670670615
1999-11-18,3.62395433857188e-05,0,0.00359644529235137,0.00987901496906668,0.0102416354141443,0.005002944254268
1999-11-19,1.2079555955502e-05,0.000230123116882197,0.00264176019285678,-0.00135017862154618,-0.00155264465931814,-0.000619003424283837
1999-11-22,0,-0.000230123116882197,-0.0119432699274169,-0.00212539931231354,-0.00135658935533492,-0.00278078350056138
1999-11-23,-1.2079555955502e-05,0,-0.00640935852704771,0.00514470588123772,0.00641152380919478,-0.0019111623831406
1999-11-24,1.2079555955502e-05,0,0.00402260862319892,0.00836771513969176,0.00831829428230576,0.00903303797235949
1999-11-26,0,0.000690210541607339,-0.0235009123183474,0.00469603604467156,0.00383991019750378,0.00174172723802118
1999-11-29,0,-0.00115061570627795,0.00234581282432522,0.00524106904887328,0.00365667255304882,0.00236863540275345
1999-11-30,4.83167647189475e-05,0.00115061570627795,-0.00616953433202116,0.00094425741176074,0.00227982454894833,0.00556965049421748
1999-12-01,0,-0.000690210541607339,0.00558359681525733,0.00169741970155451,0.00178784314606422,-0.0015676441523631
