"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2004-07-22,111.133048595487,108.720901474705,112.927233226654,121.067498208397,101.614447415816,108.939239711735,94.7411769460659,101.57051529951
2004-07-23,110.818598814758,108.838310655563,111.658292116396,120.220517969405,100.757718749939,108.484062472549,94.8596552585957,102.133721315561
2004-07-26,110.681390913309,108.672624791888,111.609225280569,120.51069822833,100.83829301349,108.880722616433,94.9764206779424,102.55133249383
2004-07-27,109.604011381881,108.602180134504,110.810761396463,119.293273057317,101.101008986229,108.840243667431,95.2244711515088,102.513859625715
2004-07-28,109.045202808669,108.71827435066,110.838544076287,119.441903213503,101.644585200841,109.534303332056,95.2275723244831,102.619197785648
2004-07-29,109.300699021923,109.069175612175,111.419178236821,119.513213409885,101.938211954594,109.343503270654,95.3649593670762,102.292737399636
2004-07-30,109.663336574494,108.951770686866,110.9488401228,119.443687030209,101.17222728075,108.918523511339,95.377777879099,102.680419534072
2004-08-02,109.850881486253,108.833050860436,110.847705603755,119.90554690546,100.90743388129,109.153012960088,95.3041724120346,103.091884971322
2004-08-03,110.327630338996,108.833050860436,111.00429618006,119.708689990495,100.613324005043,108.50291048822,95.4761326393115,102.962886635227
2004-08-04,109.667252624683,108.856531561809,111.083524513147,119.767333672542,101.291426432749,109.209751139134,95.2174312534502,102.660929335426
2004-08-05,109.407656374903,108.834365761557,110.995084969689,119.629947224509,101.450930078738,109.343304836525,95.2815882406494,102.694019071286
2004-08-06,110.831173623598,108.787403791433,112.991196984367,121.073793948784,101.948931234911,109.241642031123,95.1439868540993,101.949919704212
2004-08-09,110.476612652915,108.951770686866,113.060482774739,120.88886170692,102.338839017395,109.42484459287,95.3169543740762,101.916760240715
2004-08-10,110.114660947603,108.809570159064,113.328698912064,120.627572199981,102.918810208197,109.547240269286,95.5066915209842,101.657748104637
2004-08-11,110.077071927866,108.763922806371,112.506546219409,119.873841687117,102.207066602512,108.899918564032,95.4377681684504,101.687344397591
2004-08-12,109.459952384211,108.505631970691,112.257734237006,119.131221804016,102.555986725606,108.835440916198,95.3170776528261,101.153296890846
2004-08-13,110.067542085742,108.647830544385,113.598882492381,120.740131034079,103.208339479306,109.696399816053,94.9378759351406,100.906024152789
2004-08-16,110.311537821773,108.859161963209,113.626367074782,120.712450729142,103.004970575576,109.428671844077,95.0286214848768,100.954893517821
2004-08-17,110.834953087898,108.813514106658,113.540511042323,119.978084537622,102.441069246702,108.249321351246,95.249844891792,100.650365563027
2004-08-18,111.198644484413,108.813514106658,113.26423435068,119.56477420703,101.857567487306,107.523589663711,95.208552705494,100.504710706519
2004-08-19,111.406391829423,108.647830544385,113.727616858164,119.960613044004,102.083565395687,107.678393559033,95.160390981219,100.37578518726
2004-08-20,111.378609809853,108.602180134504,113.274039768581,119.253986617977,101.701789923544,107.07081622007,95.3486394907603,100.382271181498
2004-08-23,111.250043423049,108.625661686965,112.121785913585,118.821330370499,100.783588449689,106.805648532342,95.574731479059,101.285549918885
2004-08-24,111.171727222467,108.707847120581,111.314189318096,117.547974759277,100.128145976669,105.735493813144,95.3767266025234,100.717986808114
2004-08-25,110.571376559168,108.861792491734,111.387560036821,117.909916123806,100.738150779209,106.636925208859,95.3731862102844,100.957812369688
2004-08-26,111.202368682156,108.838310655563,111.308266122301,117.713873252178,100.095229482429,105.855544847821,95.4156857849417,100.906701128713
2004-08-27,111.257488007827,108.672624791888,110.597522373205,117.418160330012,99.4068123894952,105.537310281311,95.5755677921863,101.469789755197
2004-08-30,111.09100432896,108.836995659119,110.985873759319,117.622006691861,99.9053653621403,105.878965990407,95.4677515427933,101.1760157439
2004-08-31,111.947118490761,108.838310655563,112.220175949023,118.317567791406,100.243916468725,105.690588008454,95.4049307981242,100.588679993419
2004-09-01,111.289940580049,108.814828819391,112.159127584107,117.695036997208,100.781011293139,105.755323781984,95.1774424766485,99.8751760545619
2004-09-02,111.343480900009,108.766551001735,111.972641810906,117.486857093347,100.565063087494,105.517499671898,95.060219253301,99.7415637789037
2004-09-03,110.409800464171,108.790032554196,110.96560512187,116.482447951485,100.503401559791,105.500098235649,94.9166311037415,99.6355720326965
2004-09-07,111.619428425658,108.836995659119,111.391167015639,116.362122436082,99.7955002876843,104.248986110498,95.1496322774543,99.3957910438521
2004-09-08,111.721625302078,108.836995659119,112.045162951975,117.339845113744,100.289592680936,105.028766629983,95.1280386725066,99.6233039403097
2004-09-09,111.1229170385,108.71827435066,112.154326228281,117.023175176747,100.928169649671,105.309668154412,95.4443657497883,99.5878010986128
2004-09-10,111.392502090196,108.626974130018,112.912411822782,117.747268849209,101.364463230528,105.704842462258,95.5639027727881,99.6559047000779
2004-09-13,110.392093168594,108.439119440645,112.43264588093,117.393271839792,101.848459118552,106.34210156746,95.5731474400468,99.7899176889952
2004-09-14,110.334592871059,107.662918036043,111.784109102067,116.846485300642,101.313745937053,105.901949932596,95.6145697194978,99.9446746500928
2004-09-15,109.299201954522,107.567692181506,110.557704506756,115.259379690482,101.15142885742,105.453084404441,95.5734776288592,99.637920265352
2004-09-16,109.910766038906,107.593773338466,110.672897300271,116.173240314371,100.69340910707,105.697780573422,95.7199414565943,100.477136073741
2004-09-17,109.738763580849,107.639436483582,110.903402126269,116.301825184264,101.061282729473,105.980622880428,95.8246614889427,100.489099659356
2004-09-20,110.054295922069,107.850770455735,111.102888921746,116.26356656312,100.95279606388,105.642006601403,95.9823492583377,100.44068484791
2004-09-21,109.816600774985,107.687700683152,111.772034169119,116.514880853786,101.780635514425,106.099515038282,95.6897586060833,99.7501826444856
2004-09-22,109.230408841056,107.687700683152,111.744692673481,116.534358433333,102.301816736843,106.686736477299,95.7650936925933,99.8698326226896
2004-09-23,109.392786650148,107.711182519324,112.106344467073,116.910442208161,102.480563755637,106.872167524222,95.8712397936965,99.979613933605
2004-09-24,109.138074472849,107.781628027839,111.796549701187,117.168853541004,102.435882473811,107.358366094458,95.9538154934156,100.564807986459
2004-09-27,108.901250871859,107.94600088104,112.43296583883,117.640406902748,103.24304352677,108.024844490696,95.9795212809849,100.424905218737
2004-09-28,108.866345423335,108.251264751272,112.741757010059,118.162354502141,103.559788446699,108.538919022823,96.1546855167763,100.77778046391
2004-09-29,109.198321881998,108.016446389555,112.515481192835,117.026870225636,103.037738358673,107.169110485138,96.2236856862196,100.081843476582
2004-09-30,109.676953128328,107.80510986401,113.289832970052,117.577857228408,103.294110329174,107.203796125549,95.929704276209,99.5606470382308
2004-10-01,109.285689996323,107.664218846981,112.986872584417,116.684207530934,103.3867037745,106.769886830435,95.9904100779027,99.1315599264958
2004-10-04,108.616975255052,107.664218846981,111.838780169447,115.717032023474,102.96620754429,106.536783731779,96.284830707178,99.6237156864228
2004-10-05,108.562513166099,107.687700683152,112.245953426848,115.748762724913,103.392920957084,106.619457627901,96.2862295183198,99.2909908458821
2004-10-06,108.435756145158,107.687700683152,112.081904453019,115.50204671731,103.362496318078,106.516568725442,96.2826389472931,99.2206718473242
2004-10-07,108.621116412073,107.687700683152,111.972538470466,115.709807565818,103.085424058504,106.526070977629,96.2419668716918,99.4542020623794
2004-10-08,110.173988619828,107.544210912748,113.027493326592,116.291116621123,102.589998549123,105.552243390591,96.0682082614455,98.8421390380921
